product_name,product_url,product_type,price,Concern List,Skin Type,ingredients,Concern List_
Garnier Pure Active Daily Energising Gel Scrub for Oily Skin 150ml,https://www.lookfantastic.com/garnier-pure-active-daily-energising-gel-scrub-for-oily-skin-150ml/11171654.html,Exfoliator,£4.99,"['Acne-prone', 'Enlarged pores']",Oily,"['cocamidopropyl betaine', 'butylene glycol', 'sodium laureth sulfate', 'perlite', 'disodium cocoamphodiacetate', 'sodium chloride', 'acrylates/c10-30 alkyl', 'ascorbyl glucoside', 'benzyl alcohol', 'benzyl salicylate', 'capryloyl salicylic acid', 'ci 15510', 'ci 17200', 'citronellol', 'citrus grandis', 'eucalyptus globulus', 'glycerin', 'limonene', 'linalool', 'peg-30 dipolyhydroxystearate', 'polyquaternium-47', 'propylene glycol', 'punica granatum seed oil', 'salicylic acid', 'sodium benzoate', 'sodium hydroxide', 'tetrasodium edta', 'trideceth-6', 'xanthan gum', 'zinc gluconate', 'parfum']","'Acne-prone', 'Enlarged pores'"
Lancôme Confort Hydrating Gentle Sugar Scrub 100ml,https://www.lookfantastic.com/lancome-confort-hydrating-gentle-sugar-scrub-100ml/11785201.html,Exfoliator,£27.45,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['glycerin', 'propylene glycol', 'sucrose', 'mel', 'ci 14700', 'ci 17200', 'sodium hyaluronate', 'argania spinosa extract', 'peg-30 dipolyhydroxystearate', 'arganine', 'triethanolamine', 'trideceth-6', 'salicylic acid', 'panthenol', 'propanediol', 'acrylates/c10-30 alkyl', 'rosa damascena', 'citric acid', 'prunus amygdalus dulcis', 'parfum']","'Acne-prone', 'Enlarged pores', 'Redness'"
Sukin Energising Body Scrub with Coffee and Coconut 200ml,https://www.lookfantastic.com/sukin-energising-body-scrub-with-coffee-and-coconut-200ml/11254335.html,Exfoliator,£11.95,['Bags under eyes'],Dry,"['aloe barbadenis extract', 'sesamium indicum seed oil', 'cetearyl alcohol', 'juglans regia (walnut) shell powder', 'cetyl alcohol', 'ceteareth 20', 'coffea arabica seed extract', 'cocos nucifera fruit extract', 'cocos nucifera fruit extract', 'caffeinee', 'coffea arabica seed extract', 'simmondsia chinensis leaf extract', 'rosa canina flower oil', 'tocopherol', 'glycerin', 'lecithin', 'phenoxyethanol', 'benzyl alcohol', 'parfum']",'Bags under eyes'
Frank Body Creamy Face Scrub 125ml,https://www.lookfantastic.com/frank-body-creamy-face-scrub-125ml/11771313.html,Exfoliator,£15.95,"['Acne-prone', 'Enlarged pores']",Dry,"['kaolin', 'coffea arabica seed extract', 'cetearyl olivate', 'bambusa arundinacea stem extract', 'juglans regia (walnut) shell powder', 'sorbitan olivate', 'sodium lauroyl', 'vitis vinifera extract', 'glycerin', 'prunus amygdalus dulcis', 'mel', 'olus oil', 'cocos nucifera fruit extract', 'butyrospermum parkii', 'theobroma cacao extract', 'tocopherol', 'glycine soja extract', 'rosa canina flower oil', 'chondrus crispus extract', 'xanthan gum', 'citric acid', 'benzyl alcohol', 'potassium sorbate', 'dehydroacetic acid']","'Acne-prone', 'Enlarged pores'"
Gallinée Prebiotic Face Mask and Scrub 100ml,https://www.lookfantastic.com/gallinee-prebiotic-face-mask-and-scrub-100ml/11261914.html,Exfoliator,£15.30,"['Acne-prone', 'Enlarged pores', 'Redness']",Dry,"['kaolin', 'cetearyl alcohol', 'olea europaea fruit oil', 'glycerin', 'decyl oleate', 'cetyl alcohol', 'behenyl alcohol', 'lactic acid', 'cetearyl glucoside', 'alpha-glucan oligosaccharide', 'zinc pca', 'inulin', 'panthenol', 'tocopheryl acetate', 'maris sal', 'parfum', 'ethylhexyl glycerin', 'arganine', 'propanediol', 'caprylyl glycol', 'xanthan gum', 'sodium acrylate/sodium acryloyldimethyl taurate copolymer', 'isohexadecane', 'caprylhydroxamic acid', 'polysorbate 80', 'sorbitan oleate', 'tocopherol', 'silica', 'hydrogenated palm glycerides citrate', 'sodium hydroxide', 'tetrasodium glutamate diacetate', 'limonene']","'Acne-prone', 'Enlarged pores', 'Redness'"
Dr Brandt Microdermabrasion Skin Exfoliant (60g),https://www.lookfantastic.com/dr-brandt-microdermabrasion-skin-exfoliant-60g/10543772.html,Exfoliator,£64.00,['Redness'],Dry,"['alumina', 'capric triglyceride', 'glycerin', 'cetyl alcohol', 'glyceryl stearate', 'peg-12 glyceryl distearate', 'peg-100 stearate', 'ammonium acryloyldimethyltaurate/vp', 'simmondsia chinensis leaf extract', 'xanthan gum', 'lactic acid', 'parfum', 'menthone glycerin acetal', 'allantoin', 'magnesium chloride', 'magnesium nitrate', 'tocopheryl acetate', 'magnesium oxide', 'butylene glycol', 'aloe barbadenis extract', 'vitis vinifera extract', 'chamomilla recutita flower oil', 'camellia oleifera seed oil', 'camellia sinensis extract', 'methylchloroisothiazolinone', 'methylisothiazolinone', 'phenoxyethanol', 'methylparaben', 'butylparaben', 'propylparaben', 'isobutylparaben', 'citral', 'limonene']",'Redness'
Filorga Scrub and Mask 55ml,https://www.lookfantastic.com/filorga-scrub-and-mask-55ml/11395483.html,Exfoliator,£44.00,"['Acne-prone', 'Fine lines/wrinkles (aging)', 'Enlarged pores', 'Bags under eyes']",Oily,"['perfluorohexane', 'propanediol', 'protease', 'perlite', 'sodium polyacrylate', 'polysorbate-20', 'perfluorodecalin', 'polyacrylate-13', 'butylene glycol', 'decyl glucoside', 'benzyl alcohol', 'pentafluoropropane', 'polyisobutene', 'parfum', 'polyacrylate crosspolymer-6', 'chlorphenesin', 'sucrose palmitate', 'citric acid', 'titanium dioxide', 'disodium edta', 'sorbitan isostearate', 'glyceryl linoleate', 'prunus amygdalus dulcis', 'sodium chloride', '1,2-hexanediol', 'caprylyl glycol', 't-butyl alcohol', 'glucose', 'phenoxyethanol', 'sodium hyaluronate', 'potassium chloride', 'potassium sorbate', 'calcium chloride', 'magnesium sulfate', 'glutamine', 'sodium phosphate', 'ascorbic acid', 'sodium acetate', 'tocopherol', 'lysine hcl', 'arganine', 'alanine', 'histidine', 'valine', 'leucine', 'threonine', 'isoleucine', 'tryptophan', 'phenylalanine', 'tyrosine', 'glycine', 'polysorbate 80', 'serine', 'deoxyadenosine', 'cysteine', 'asparagine', 'aspartic acid', 'glutathione', 'cyanocobalamin', 'deoxycytidine', 'deoxyguanosine', 'deoxythymidine', 'ornithine', 'glutamic acid', 'nicotinamide adenine dinucleotide', 'proline', 'aminobutyric acid', 'methionine', 'taurine', 'hydroxyproline', 'glucosamine', 'coenzyme a', 'glucuronolactone', 'sodium glucuronate', 'sodium uridine triphosphate', 'thiamine diphosphate', 'inositol', 'deoxycytidine', 'retinyl acetate', 'disodium flavine adenine dinucleotide', 'niacin', 'niacinamide', 'pyridoxal 5-phosphate', 'pyridoxine hcl', 'biotin', 'calcium pantothenate', 'folic acid', 'riboflavin', 'tocopheryl phosphate']","'Acne-prone', 'Enlarged pores', 'Bags under eyes'"
Natio Gentle Facial Scrub (100g),https://www.lookfantastic.com/natio-gentle-facial-scrub-100g/10562384.html,Exfoliator,£10.00,['Redness'],Dry,"['cetearyl alcohol', 'hydrogenated polyisobutene', 'paraffin', 'bambusa arundinacea stem extract', 'ammonium lauryl sulfate', 'glyceryl stearate', 'potassium cetyl phosphate', 'allantoin', 'rosa canina flower oil', 'ascophyllum nodosum extract', 'propylene glycol', 'parfum', 'carbomer', 'disodium edta', 'triethanolamine', 'ethylhexyl glycerin', 'benzyl alcohol', 'phenoxyethanol']",'Redness'
DHC Facial Scrub (100g),https://www.lookfantastic.com/dhc-facial-scrub-100g/11207541.html,Exfoliator,£16.00,['Redness'],Normal,"['stearic acid', 'butylene glycol', 'prunus armeniaca fruit extract', 'pentylene glycol', 'potassium cocoate', 'glyceryl stearate se', 'potassium hydroxide', 'phenoxyethanol', 'urea', 'allantoin', 'sapindus mukurossi fruit extract', 'dipotassium glycyrrhizate', 'chlorhexidine digluconate']",'Redness'
Oh K! Chok Chok Shimmer Face Scrub,https://www.lookfantastic.com/oh-k-chok-chok-shimmer-face-scrub/12434718.html,Exfoliator,£10.00,['Redness'],Dry,"['butylene glycol', '1,2-hexanediol', 'simmondsia chinensis leaf extract', 'glycerin', 'ethylhexyl palmitate', 'carbomer', 'tromethamine', 'cellulose acetate', 'cetyl ethylhexanoate', 'microcrystalline wax', 'allantoin', 'panthenol', 'polyglyceryl-10 oleate', 'trehalose', 'ethylhexyl glycerin', 'triacetin', 'disodium edta', 'hydrogenated lecithin', 'polyurethane-33', 'ruby extract', 'phenoxyethanol', 'citrine extract', 'ci 15850', 'ci 19140', 'acrylates copolymer', 'silica', 'cyanocobalamin', 'ci 77000 (aluminum powder)', 'amethyst']",'Redness'
Holika Holika Pig Nose Clear Blackhead Cleansing Sugar Scrub,https://www.lookfantastic.com/holika-holika-pig-nose-clear-blackhead-cleansing-sugar-scrub/11693565.html,Exfoliator,£9.95,"['Acne-prone', 'Enlarged pores']",Oily,"['sucrose', 'petrolatum', 'peg-7 glyceryl cocoate', 'glycerin', 'microcrystalline wax', 'isododecane', 'paraffinum liquidum', 'sorbitol', 'sorbitan sesquioleate', 'polyethylene', 'cetyl alcohol', 'trihydroxystearin', 'peg-23 stearate', 'ceteareth 20', 'oleth-5', 'dystearmonium hectorite', 'polysorbate-20 ', 'phenoxyethanol', 'methylparaben', 'parfum', 'propylene carbonate', 'moroccan lava clay', 'kaolin', 'aloe barbadenis extract', 'citrus limon juice extract', 'potassium sorbate', 'sodium benzoate', 'butyl paraben', 'ethylparaben', 'isobutyl paraben', 'propylparaben']","'Acne-prone', 'Enlarged pores'"
Polaar Arctic Cotton Gentle Scrub 50ml,https://www.lookfantastic.com/polaar-arctic-cotton-gentle-scrub-50ml/10934968.html,Exfoliator,£25.00,['Redness'],Dry,"['dicaprylyl carbonate', 'capric triglyceride', 'glycerin', 'cetearyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'silica', 'dimethicon', 'pumice', 'simmondsia chinensis leaf extract', 'parfum', 'simmondsia chinensis leaf extract', 'benzyl alcohol', 'acrylates/c10-30 alkyl', 'eriophorium spissum flower/stem extract', 'allantoin', 'dehydroacetic acid', 'tocopheryl acetate', 'sodium hydroxide', 'limonene', 'linalool']",'Redness'
Löwengrip Purify my Skin Facial Scrub 75ml,https://www.lookfantastic.com/lowengrip-purify-my-skin-facial-scrub-75ml/12081481.html,Exfoliator,£18.00,"['Acne-prone', 'Enlarged pores', 'Redness']",Oily,"['propylene glycol', 'silica', 'glycerin', 'acrylates/steareth-20 methacrylate crosspolymer', 'peg-7 glyceryl cocoate', 'propanediol', 'cellulose acetate', 'phenoxyethanol', 'castor oil', 'caprylyl glycol', 'polyquaternium-7', 'sodium hydroxide', 'caprylhydroxamic acid', 'allantoin', 'sodium benzoate', 'niacinamide', 'sodium starch octenylsuccinate', 'maltodextrin', 'calcium pantothenate', 'sodium ascorbyl phosphate', 'tocopheryl acetate', 'pyridoxine hcl', 'parfum']","'Acne-prone', 'Enlarged pores', 'Redness'"
Chantecaille Hibiscus and Bamboo Exfoliating Cream,https://www.lookfantastic.com/chantecaille-hibiscus-and-bamboo-exfoliating-cream/11219063.html,Exfoliator,£73.00,"['Fine lines/wrinkles (aging)', 'Bags under eyes']",Dry,"['rosa damascena', 'capric triglyceride', 'c12-20', 'polylactic acid', 'propanediol', 'dimethicon', 'glycolic acid', 'glyceryl stearate', 'cetyl alcohol', 'magnesium aluminum silicate', 'sodium hydroxide', 'glycerin', 'phenoxyethanol', 'xanthan gum', 'potassium cetyl phosphate', 'saccharide isomerate', 'titanium dioxide', 'polyacrylamide', 'ethylhexyl glycerin', 'c13-14 isoparaffin', 'disodium edta', 'hibiscus sabdariffa flower extract', 'citrus nobilis oil', 'citrus grandis', 'laureth-7', 'rosa damascena', 'peg-8', 'acacia decurrens wax', 'jasminum grandiflorum flower extract', 'narcissus poeticus flower wax', 'sodium hyaluronate', 'lecithin', 'citric acid', 'papain', 'sodium citrate', 'tocopherol', 'ascorbyl palmitate', 'bambusa arundinacea stem extract', 'ascorbic acid', 'hexanoyl dipeptide-3 norleucine acetate', 'limonene', 'citronellol', 'geraniol', 'linalool']", 'Bags under eyes'
Avant Skincare Velvet Perfecting Rose Sugar Lip Scrub 10ml,https://www.lookfantastic.com/avant-skincare-velvet-perfecting-rose-sugar-lip-scrub-10ml/12542197.html,Exfoliator,£58.00,['Redness'],Dry,"['allantoin', 'argania spinosa extract', 'butylene glycol', 'carbomer', 'ci 17200', 'citric acid', 'disodium edta', 'ethylhexyl glycerin', 'fructose', 'glucose', 'glycerin', 'maltose', 'paeonia lactiflora root extract', 'parfum', 'dimethicon', 'pentylene glycol', 'phenoxyethanol', 'potassium sorbate', 'propylene glycol', 'prunus amygdalus dulcis', 'simmondsia chinensis leaf extract', 'sodium benzoate', 'sodium chloride', 'sodium hyaluronate', 'sodium hydroxide', 'sodium lactate', 'sodium pca', 'sucrose', 'trehalose', 'urea']",'Redness'
Löwengrip Advanced Skin Care Cell Renewal Facial Exfoliant 75ml,https://www.lookfantastic.com/lowengrip-advanced-skin-care-cell-renewal-facial-exfoliant-75ml/12081475.html,Exfoliator,£43.00,"['Acne-prone', 'Enlarged pores']",Oily,"['propylene glycol', 'cocamidopropyl dimethylamine', 'polyquaternium-37', 'salicylic acid', 'glycolic acid', 'castor oil', 'phenoxyethanol', 'caprylyl glycol', 'bisabolol', 'sodium hydroxide', 'parfum']","'Acne-prone', 'Enlarged pores'"
Talika Skintelligence Hydra Face Gentle Scrub 50ml,https://www.lookfantastic.com/talika-skintelligence-hydra-face-gentle-scrub-50ml/12281553.html,Exfoliator,£27.90,"['Acne-prone', 'Enlarged pores']",Dry,"['paraffin', 'kaolin', 'glyceryl stearate', 'stearic acid', 'butylene glycol', 'cetyl alcohol', 'dimethicon', 'glycerin', 'phenoxyethanol', 'sodium hydroxide', 'chlorphenesin', 'prunus amygdalus dulcis', 'tetrasodium edta', 'chamomilla recutita flower oil', 'citric acid', 'propanediol', 'sodium benzoate', 'potassium sorbate', 'ci 14700', 'chlorella vulgaris extract', 'lactic acid']","'Acne-prone', 'Enlarged pores'"
Sea Magik Activated Charcoal Salts 1kg,https://www.lookfantastic.com/sea-magik-activated-charcoal-salts-1kg/11863730.html,Bath Salts,£8.99,"['Acne-prone', 'Enlarged pores']",Oily,"['maris sal', 'charcoal powder', 'eucalyptus globulus', 'rosmarinus officinalis extract', 'limonene']","'Acne-prone', 'Enlarged pores'"
AMELIORATE Nourishing Body Wash 200ml,https://www.lookfantastic.com/ameliorate-nourishing-body-wash-200ml/11865356.html,Body Wash,£10.50,['Redness'],Dry,"['peg-7 glyceryl cocoate', 'disodium cocoamphodiacetate', 'sodium lauroyl', 'cocamidopropyl betaine', 'acrylates copolymer', 'sodium chloride', 'glycerin', 'parfum', 'phenoxyethanol', 'glycol distearate', 'borago officinalis seed oil', 'camelina sativa seed oil', 'castor oil', 'trideceth-9', 'laureth-4', 'styrene/acrylates', '1,2-hexanediol', 'caprylyl glycol', 'ethylhexyl glycerin', 'polyquaternium-10', 'disodium edta', 'sodium hydroxide', 'linalool', 'citronellol', 'hydrolyzed lactis proteinum', 'propylene glycol', 'citrus aurantium dulcis', 'limonene', 'coumarin', 'juniperus mexicana oil', 'lactic acid', 'alpha-isomethyl ionone', 'citric acid', 'pelargonium graveolens extract', 'pentylene glycol', 'serine', 'sodium lactate', 'sorbitol', 'urea', 'benzoic acid', 'tocopherol', 'allantoin']",'Redness'
Molton Brown Delicious Rhubarb and Rose Bath and Shower Gel (300ml),https://www.lookfantastic.com/molton-brown-delicious-rhubarb-and-rose-bath-and-shower-gel-300ml/11082964.html,Body Wash,£22.00,"['Acne-prone', 'Enlarged pores']",Oily,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'parfum', 'laureth-7', 'sodium chloride', 'propylene glycol', 'coco-glucoside', 'lonicera caprifolium (melsuckle) flower extract', 'lonicera japonica (melsuckle) flower extract', 'rheum rhabarbarum stalk extract', 'rosa multiflora fruit extract', 'ethylhexyl glycerin', 'glycerin', 'ppg-26 buteth-26', 'castor oil', 'benzophenone-4', 'butyl methoxydibenzoylmethane', 'ethylhexyl methoxycinnamate', 'ethylhexyl salicylate', 'benzyl alcohol', 'benzyl salicylate', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool', 'sodium phytate', 'tetrasodium glutamate diacetate', 'butylene glycol', 'salicylic acid', 'sorbic acid', 'phenoxyethanol', 'sodium hydroxide', 'caramel', 'ci 17200']","'Acne-prone', 'Enlarged pores'"
L'Oréal Paris Men Expert Total Clean Shower Gel 300ml,https://www.lookfantastic.com/l-oreal-paris-men-expert-total-clean-shower-gel-300ml/11324335.html,Body Wash,£2.99,"['Acne-prone', 'Enlarged pores']",Oily,"['sodium laureth sulfate', 'glycerin', 'acrylates copolymer', 'parfum', 'sodium chloride', 'cocamidopropyl betaine', 'ci 19140', 'ci 14700', 'charcoal powder', 'sodium benzoate', 'sodium hydroxide', 'sodium dehydroacetate', 'ppg-5-ceteth-20', 'peg-150 pentaerythrityl tetrastearate', 'peg-6 capric triglyceride', 'peg-90m', 'salicylic acid', 'polyquaternium-7', 'polyglycerin-10', 'polyglyceryl-10 myristate', 'polyglyceryl-10 stearate', 'limonene', 'linalool', 'pentylene glycol', 'mentha piperita extract', 'citric acid', 'bht', 'coumarin', 'styrene/acrylates']","'Acne-prone', 'Enlarged pores'"
Jo Malone London Lime Basil and Mandarin Soap 100g,https://www.lookfantastic.com/jo-malone-london-lime-basil-and-mandarin-soap-100g/12079152.html,Body Wash,£16.00,['Bags under eyes'],Dry,"['stearic acid', 'butylene glycol', 'ethylhexyl palmitate', 'tocopheryl acetate', 'prunus armeniaca fruit extract', 'glycerin', 'coco-caprylate', 'hydrogenated polyisobutene', 'ethylhexyl hydroxystearate', 'dimethicon', 'triethanolamine', 'cetyl alcohol', 'saccharomyces lysate extract', 'hordeum vulgare extract', 'triticum vulgare bran extract', 'sodium hyaluronate', 'carbomer', 'paeonia albiflora (peony) root extract', 'sorbitan stearate', 'phytosphingosine', 'trehalose', 'caffeinee', 'cholesterol', 'linoleic acid', 'hydrogenated lecithin', 'parfum', 'squalene', 'propylene glycol dicoco-caprylate', 'disodium edta', 'hydroxyisohexyl 3-cyclohexene', 'limonene', 'linalool', 'hexyl cinnamal', 'bht', 'sodium dehydroacetate', 'phenoxyethanol']",'Bags under eyes'
La Roche-Posay Lipikar Syndet AP(+) Shower Gel 400ml,https://www.lookfantastic.com/la-roche-posay-lipikar-syndet-ap-shower-gel-400ml/12021437.html,Body Wash,£16.50,"['Acne-prone', 'Enlarged pores']",Oily,"['glycerin', 'sodium laureth sulfate', 'peg-200 hydrogenated glyceryl palmate', 'cocamidopropyl betaine', 'polysorbate-20', 'citric acid', 'peg-7 glyceryl cocoate', 'niacinamide', 'acrylates copolymer', 'butyrospermum parkii', 'cocamide mea', 'disodium edta', 'glycol distearate', 'mannose', 'polyquaternium-11', 'sodium benzoate', 'sodium chloride', 'sodium hydroxide', 'vitreoscilla ferment']","'Acne-prone', 'Enlarged pores'"
DECLÉOR Luxury Size Neroli Shower Gel 400ml,https://www.lookfantastic.com/decleor-luxury-size-neroli-shower-gel-400ml/12137776.html,Body Wash,£17.50,"['Acne-prone', 'Enlarged pores']",Oily,"['sodium coco-sulfate', 'cocamidopropyl betaine', 'glycerin', 'polyglyceryl-4 coco-caprylate', 'parfum', 'aloe barbadenis extract', 'citric acid', 'menthol', 'sodium hydroxide', 'citrus aurantium amara flower water', 'sodium chloride', 'geraniol', 'limonene', 'linalool', 'salicylic acid', 'sodium benzoate']","'Acne-prone', 'Enlarged pores'"
L'Oréal Paris Men Expert Hydra Power Shower Gel 300ml,https://www.lookfantastic.com/l-oreal-paris-men-expert-hydra-power-shower-gel-300ml/11324332.html,Body Wash,£2.99,"['Acne-prone', 'Enlarged pores']",Oily,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'glycerin', 'sodium chloride', 'ci 60725', 'ci 60725', 'ci 42090', 'sodium benzoate', 'sodium hydroxide', 'ppg-5-ceteth-20', 'peg-150 distearate', 'salicylic acid', 'polyquaternium-7', 'linalool', 'pentylene glycol', 'mentha piperita extract', 'alpha-isomethyl ionone', 'parfum', 'disodium lauryl sulfosuccinate', 'citric acid', 'coumarin', 'hexyl cinnamal', 'styrene/acrylates']","'Acne-prone', 'Enlarged pores'"
